"symbol","name","sector","exchange","emp_count","start_adj_close","end_adj_close","delta_adj_close","start_vol","end_vol","delta_vol","div_count","div_action","split_count","split_action","market_cap","cap_size"
"ALLO","ALLOGENE THERAPEUTICS INC","Health Care","NASDAQ",232,1.8400000333786,1.62000000476837,-0.220000028610229,3205800,10012900,6807100,0,0,0,0,312861600,"Small Cap"
"GIC","GLOBAL INDUSTRIAL","Industrials","New York Stock Exchange Inc.",1870,25.0759468078613,22.3700008392334,-2.70594596862793,77700,161700,84000,1,1,0,0,837101888,"Small Cap"
"VRSN","VERISIGN INC","Information Technology","NASDAQ",907,210.419998168945,244.509994506836,34.0899963378906,781800,2031200,1249400,0,0,0,0,22722920448,"Large Cap"
"VST","VISTRA CORP","Utilities","New York Stock Exchange Inc.",4870,185.030258178711,130.580001831055,-54.4502563476562,10678200,7484300,-3193900,1,1,0,0,33359196160,"Large Cap"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","NASDAQ",881,221.090866088867,216.869995117188,-4.22087097167969,351200,797000,445800,1,1,0,0,8026390016,"Medium Cap"
"CSX","CSX CORP","Industrials","NASDAQ",23400,33.1348838806152,29.5699996948242,-3.56488418579102,9344400,25369600,16025200,1,1,0,0,51284045824,"Large Cap"
"HHH","HOWARD HUGHES HOLDINGS INC","Real Estate","New York Stock Exchange Inc.",608,76.3300018310547,74.9899978637695,-1.34000396728516,334700,363000,28300,0,0,0,0,3397303808,"Medium Cap"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","NASDAQ",1168,367.970001220703,312.989990234375,-54.9800109863281,655400,1155300,499900,0,0,0,0,13135022080,"Large Cap"
"OSPN","ONESPAN INC","Information Technology","NASDAQ",507,18.8041038513184,16.0300006866455,-2.77410316467285,625800,1046500,420700,1,1,0,0,527589536,"Small Cap"
"PYCR","PAYCOR HCM INC","Industrials","NASDAQ",2900,22.1200008392334,22.3899993896484,0.269998550415039,1690200,1831100,140900,0,0,0,0,4071692800,"Medium Cap"
"SOLV","SOLVENTUM CORP","Health Care","New York Stock Exchange Inc.",22000,74.0199966430664,73.9700012207031,-0.0499954223632812,1071000,1920300,849300,0,0,0,0,11452798976,"Large Cap"
"SBRA","SABRA HEALTH CARE REIT INC","Real Estate","NASDAQ",48,16.7433452606201,17.2600002288818,0.516654968261719,1457700,3671100,2213400,1,1,0,0,4111102464,"Medium Cap"
"AMED","AMEDISYS INC","Health Care","NASDAQ",19000,92.1800003051758,92.379997253418,0.199996948242188,697600,1536800,839200,0,0,0,0,3014938368,"Medium Cap"
"PD","PAGERDUTY INC","Information Technology","New York Stock Exchange Inc.",1182,18.7000007629395,18.8899993896484,0.189998626708984,597800,1762700,1164900,0,0,0,0,1417274752,"Small Cap"
"TTEK","TETRA TECH INC","Industrials","NASDAQ",27000,42.2339096069336,29.0400009155273,-13.1939086914062,2064700,4631500,2566800,1,1,0,0,7799847936,"Medium Cap"
"LDOS","LEIDOS HOLDINGS INC","Industrials","New York Stock Exchange Inc.",47000,160.096542358398,133.830001831055,-26.2665405273438,1414000,3989800,2575800,1,1,0,0,17070411776,"Large Cap"
"DINO","HF SINCLAIR CORP","Energy","New York Stock Exchange Inc.",5218,35.7262382507324,33.5299987792969,-2.19623947143555,2085200,16410400,14325200,1,1,0,0,5179308544,"Medium Cap"
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Financials","New York Stock Exchange Inc.",0,17.8278656005859,20.249174118042,2.42130851745605,1195000,3148200,1953200,0,0,0,0,3148768512,"Medium Cap"
"ETSY","ETSY INC","Consumer Discretionary","NASDAQ",2420,52.0499992370605,45.1100006103516,-6.93999862670898,3815600,11113800,7298200,0,0,0,0,4756137984,"Medium Cap"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","NASDAQ",3416,294.190002441406,189.860000610352,-104.330001831055,12912400,7344800,-5567600,0,0,0,0,40760274944,"Large Cap"
"COP","CONOCOPHILLIPS","Energy","New York Stock Exchange Inc.",10300,103.440589904785,101.919998168945,-1.52059173583984,7144700,55090400,47945700,1,1,0,0,109085229056,"Large Cap"
"LIN","LINDE PLC","Materials","NASDAQ",65596,440.988952636719,458.329986572266,17.3410339355469,2281900,4969900,2688000,1,1,0,0,207116533760,"Large Cap"
"CFLT","CONFLUENT INC CLASS A","Information Technology","NASDAQ",2744,27.5100002288818,26.5,-1.01000022888184,3790900,4685100,894200,0,0,0,0,6737102848,"Medium Cap"
"SXC","SUNCOKE ENERGY INC","Materials","New York Stock Exchange Inc.",1151,10.2558126449585,9.10999965667725,-1.14581298828125,513500,3255000,2741500,1,1,0,0,700870528,"Small Cap"
"GERN","GERON CORP","Health Care","NASDAQ",141,2.96000003814697,1.82000005245209,-1.13999998569489,6254700,26703700,20449000,0,0,0,0,878927488,"Small Cap"
"RM","REGIONAL MANAGEMENT CORP","Financials","New York Stock Exchange Inc.",2081,35.3753662109375,30.8400001525879,-4.53536605834961,49900,150200,100300,1,1,0,0,274592672,"Small Cap"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Real Estate","New York Stock Exchange Inc.",26,69.5122909545898,72.4563827514648,2.944091796875,224700,712100,487400,0,0,0,0,3263943680,"Medium Cap"
"NBR","NABORS INDUSTRIES LTD","Energy","New York Stock Exchange Inc.",12000,67.7799987792969,43.5099983215332,-24.2700004577637,267400,2054900,1787500,0,0,0,0,416987136,"Small Cap"
"PGEN","PRECIGEN INC","Health Care","NASDAQ",202,1.17999994754791,1.80999994277954,0.629999995231628,1623500,2347000,723500,0,0,0,0,364613344,"Small Cap"
"LPG","DORIAN LPG LTD","Energy","New York Stock Exchange Inc.",577,23.0652942657471,23.0300006866455,-0.0352935791015625,1100400,4209100,3108700,1,1,0,0,742230016,"Small Cap"
"SLP","SIMULATIONS PLUS INC","Health Care","NASDAQ",243,31.6599998474121,25.5599994659424,-6.10000038146973,247200,418700,171500,0,0,0,0,516450496,"Small Cap"
"ZNTL","ZENTALIS PHARMACEUTICALS INC","Health Care","NASDAQ",124,2.25,1.9099999666214,-0.340000033378601,3066100,1667700,-1398400,0,0,0,0,84019456,"Small Cap"
"SON","SONOCO PRODUCTS","Materials","New York Stock Exchange Inc.",21000,48.6760177612305,46.6800003051758,-1.99601745605469,902900,1549700,646800,1,1,0,0,4317793792,"Medium Cap"
"TCMD","TACTILE SYSTEMS TECHNOLOGY INC","Health Care","NASDAQ",992,17.75,13.289999961853,-4.46000003814697,239400,416800,177400,0,0,0,0,312151904,"Small Cap"
"FULC","FULCRUM THERAPEUTICS INC","Health Care","NASDAQ",76,4,3.15000009536743,-0.849999904632568,868000,1228800,360800,0,0,0,0,135488048,"Small Cap"
"INTU","INTUIT INC","Information Technology","NASDAQ",18800,609.409973144531,604.039978027344,-5.3699951171875,1665900,2391400,725500,0,0,0,0,156982444032,"Large Cap"
"AGO","ASSURED GUARANTY LTD","Financials","New York Stock Exchange Inc.",350,92.2300033569336,85.379997253418,-6.85000610351562,200800,2336100,2135300,0,0,0,0,3948161280,"Medium Cap"
"PFSI","PENNYMAC FINANCIAL SERVICES INC","Financials","New York Stock Exchange Inc.",4309,108.433265686035,101.01000213623,-7.42326354980469,216800,352600,135800,1,1,0,0,5333191680,"Medium Cap"
"NUS","NU SKIN ENTERPRISES INC CLASS A","Consumer Staples","New York Stock Exchange Inc.",3700,7.26221036911011,7.71000003814697,0.447789669036865,637000,2276100,1639100,1,1,0,0,320214848,"Small Cap"
"SHC","SOTERA HEALTH COMPANY","Health Care","NASDAQ",3000,13.3100004196167,11.8999996185303,-1.41000080108643,876100,1623300,747200,0,0,0,0,2931110656,"Medium Cap"
"WTFC","WINTRUST FINANCIAL CORP","Financials","NASDAQ",5521,136.391799926758,113.449996948242,-22.9418029785156,461600,1754000,1292400,1,1,0,0,6442220032,"Medium Cap"
"POOL","POOL CORP","Consumer Discretionary","NASDAQ",6000,357.925445556641,320.140014648438,-37.7854309082031,276500,443300,166800,1,1,0,0,11883118592,"Large Cap"
"ADPT","ADAPTIVE BIOTECHNOLOGIES CORP","Health Care","NASDAQ",709,7.44999980926514,8.39999961853027,0.949999809265137,1765700,2855200,1089500,0,0,0,0,1109907456,"Small Cap"
"SLAB","SILICON LABORATORIES INC","Information Technology","NASDAQ",1846,136.240005493164,123.569999694824,-12.6700057983398,264600,418800,154200,0,0,0,0,2990113792,"Medium Cap"
"STEL","STELLAR BANCORP INC","Financials","New York Stock Exchange Inc.",1040,28.2760486602783,27.0799999237061,-1.19604873657227,116600,634700,518100,1,1,0,0,1318457472,"Small Cap"
"PENN","PENN ENTERTAINMENT INC","Consumer Discretionary","NASDAQ",23333,20.6499996185303,17.3700008392334,-3.27999877929688,5404500,3311600,-2092900,0,0,0,0,2185612800,"Medium Cap"
"MNMD","MIND MEDICINE SUBORDINATE VOTING I","Health Care","NASDAQ",57,7.17999982833862,6.71999979019165,-0.460000038146973,1360100,2188500,828400,0,0,0,0,409250400,"Small Cap"
"EHAB","ENHABIT INC","Health Care","New York Stock Exchange Inc.",10800,7.98999977111816,9.05000019073486,1.0600004196167,229100,587500,358400,0,0,0,0,411411968,"Small Cap"
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Consumer Discretionary","New York Stock Exchange Inc.",31400,119.169998168945,124.730003356934,5.56000518798828,259500,568400,308900,0,0,0,0,6572791296,"Medium Cap"
"AUPH","AURINIA PHARMACEUTICALS INC","Health Care","NASDAQ",300,7.73000001907349,8.4399995803833,0.709999561309814,1790900,2064700,273800,0,0,0,0,1072617664,"Small Cap"
"GSHD","GOOSEHEAD INSURANCE INC CLASS A","Financials","NASDAQ",1415,106.319999694824,116.540000915527,10.2200012207031,293700,363100,69400,1,1,0,0,4042624000,"Medium Cap"
"SIGI","SELECTIVE INSURANCE GROUP INC","Financials","NASDAQ",2650,94.3171463012695,88.7099990844727,-5.60714721679688,401600,913300,511700,1,1,0,0,5246127616,"Medium Cap"
"AM","ANTERO MIDSTREAM CORP","Energy","New York Stock Exchange Inc.",604,16.4623355865479,17.7999992370605,1.3376636505127,3244000,26101200,22857200,1,1,0,0,7815635968,"Medium Cap"
"SPFI","SOUTH PLAINS FINANCIAL INC","Financials","NASDAQ",547,35.1825065612793,32.5800018310547,-2.60250473022461,25300,96600,71300,1,1,0,0,514515552,"Small Cap"
"CART","MAPLEBEAR INC","Consumer Staples","NASDAQ",3380,46.4300003051758,38.9000015258789,-7.52999877929688,3636100,13058100,9422000,0,0,0,0,9889671168,"Medium Cap"
"LGIH","LGI HOMES INC","Consumer Discretionary","NASDAQ",1089,92.5800018310547,70.879997253418,-21.7000045776367,209200,520000,310800,0,0,0,0,1511686656,"Small Cap"
"MASS","908 DEVICES INC","Information Technology","NASDAQ",230,3.02999997138977,4.53000020980835,1.50000023841858,1012000,1218100,206100,0,0,0,0,134607296,"Small Cap"
"UNP","UNION PACIFIC CORP","Industrials","New York Stock Exchange Inc.",30518,235.435592651367,233.880004882812,-1.55558776855469,2630500,4167700,1537200,1,1,0,0,127810560000,"Large Cap"
"SKYT","SKYWATER TECHNOLOGY INC","Information Technology","NASDAQ",731,11.7600002288818,7.84999990463257,-3.91000032424927,620500,557500,-63000,0,0,0,0,292770112,"Small Cap"
"PPL","PPL CORP","Utilities","New York Stock Exchange Inc.",6629,33.3010063171387,34.7599983215332,1.45899200439453,4599400,8732300,4132900,1,1,0,0,25467731968,"Large Cap"
"FRME","FIRST MERCHANTS CORP","Financials","NASDAQ",2162,40.172737121582,40.2400016784668,0.0672645568847656,177500,1578000,1400500,1,1,0,0,2086772864,"Medium Cap"
"PAYS","PAYSIGN INC","Financials","NASDAQ",123,2.90000009536743,2.33999991416931,-0.56000018119812,391000,293800,-97200,0,0,0,0,104539280,"Small Cap"
"CVGW","CALAVO GROWERS INC","Consumer Staples","NASDAQ",3064,24.6031646728516,23.8594169616699,-0.743747711181641,142200,254000,111800,0,0,0,0,420584672,"Small Cap"
"VTYX","VENTYX BIOSCIENCES INC","Health Care","NASDAQ",75,2.07999992370605,1.32000005245209,-0.759999871253967,1466200,968000,-498200,0,0,0,0,66848064,"Small Cap"
"HAE","HAEMONETICS CORP","Health Care","New York Stock Exchange Inc.",3657,75.2399978637695,64,-11.2399978637695,573200,887900,314700,0,0,0,0,3058459136,"Medium Cap"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Financials","NASDAQ",129,148.287231445312,143.660003662109,-4.62722778320312,20900,43000,22100,1,1,0,0,373189184,"Small Cap"
"APGE","APOGEE THERAPEUTICS INC","Health Care","NASDAQ",91,39.4599990844727,39.8400001525879,0.380001068115234,601500,646500,45000,0,0,0,0,1877384704,"Small Cap"
"MOV","MOVADO GROUP INC","Consumer Discretionary","New York Stock Exchange Inc.",1089,19.4699993133545,17.6100006103516,-1.85999870300293,111100,267300,156200,0,0,0,0,335686368,"Small Cap"
"NX","QUANEX BUILDING PRODUCTS CORP","Industrials","New York Stock Exchange Inc.",3792,24.0520782470703,19.7000007629395,-4.35207748413086,305000,1850300,1545300,1,1,0,0,831253312,"Small Cap"
"PI","IMPINJ INC","Information Technology","NASDAQ",475,139.130004882812,90.25,-48.8800048828125,906700,589000,-317700,0,0,0,0,2083281280,"Medium Cap"
"CWT","CALIFORNIA WATER SERVICE GROUP","Utilities","New York Stock Exchange Inc.",1266,43.9466667175293,46.0699996948242,2.12333297729492,245000,1105300,860300,1,1,0,0,2883402752,"Medium Cap"
"CASH","PATHWARD FINANCIAL INC","Financials","NASDAQ",1241,78.3750610351562,74.1500015258789,-4.22505950927734,197800,745200,547400,1,1,0,0,1610286592,"Small Cap"
"KWR","QUAKER HOUGHTON CORP","Materials","New York Stock Exchange Inc.",4400,138.899993896484,129.279998779297,-9.6199951171875,188900,298900,110000,0,0,0,0,1871348352,"Small Cap"
"BA","BOEING","Industrials","New York Stock Exchange Inc.",171000,175.559997558594,178.110000610352,2.55000305175781,8755300,26802400,18047100,0,0,0,0,102771269632,"Large Cap"
"MLKN","MILLERKNOLL INC","Industrials","NASDAQ",10200,21.9250373840332,18.4899997711182,-3.43503761291504,800300,1782100,981800,1,1,0,0,1177435904,"Small Cap"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Industrials","New York Stock Exchange Inc.",5600,82.2864761352539,70.8499984741211,-11.4364776611328,178800,846900,668100,0,0,0,0,1883748352,"Small Cap"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","New York Stock Exchange Inc.",125000,56.2000007629395,48.5299987792969,-7.67000198364258,13868800,19459900,5591100,0,0,0,0,64094031872,"Large Cap"
"JBLU","JETBLUE AIRWAYS CORP","Industrials","NASDAQ",20036,7.96000003814697,5.42999982833862,-2.53000020980835,26659600,18777300,-7882300,0,0,0,0,1396099584,"Small Cap"
"OI","O I GLASS INC","Materials","New York Stock Exchange Inc.",23000,10.7299995422363,11.9799995422363,1.25,901400,2633600,1732200,0,0,0,0,1628664448,"Small Cap"
"USFD","US FOODS HOLDING CORP","Consumer Staples","New York Stock Exchange Inc.",30000,69.1399993896484,64.4100036621094,-4.72999572753906,1686300,5589700,3903400,0,0,0,0,14230511616,"Large Cap"
"HUBS","HUBSPOT INC","Information Technology","New York Stock Exchange Inc.",8103,726.090026855469,606.27001953125,-119.820007324219,385400,645000,259600,0,0,0,0,26154780672,"Large Cap"
"REPL","REPLIMUNE GROUP INC","Health Care","NASDAQ",331,11.8500003814697,10.8199996948242,-1.03000068664551,2219000,2998900,779900,0,0,0,0,574530432,"Small Cap"
"KFY","KORN FERRY","Industrials","New York Stock Exchange Inc.",9076,70.7105712890625,66.1329040527344,-4.57766723632812,422600,2455900,2033300,0,0,0,0,3217539584,"Medium Cap"
"TJX","TJX INC","Consumer Discretionary","New York Stock Exchange Inc.",349000,122.928352355957,116.120002746582,-6.808349609375,4859700,7150700,2291000,1,1,0,0,136464941056,"Large Cap"
"ODC","OIL DRI CORPORATION OF AMERICA","Consumer Staples","New York Stock Exchange Inc.",949,43.5521812438965,46.0299987792969,2.47781753540039,52000,178800,126800,1,1,0,0,631167680,"Small Cap"
"IT","GARTNER INC","Information Technology","New York Stock Exchange Inc.",20990,524.789978027344,430.380004882812,-94.4099731445312,473500,1798400,1324900,0,0,0,0,29439805440,"Large Cap"
"INO","INOVIO PHARMACEUTICALS INC","Health Care","NASDAQ",122,2.20000004768372,1.91999995708466,-0.28000009059906,1004300,2021200,1016900,0,0,0,0,57200828,"Small Cap"
"HRTG","HERITAGE INSURANCE HOLDINGS INC","Financials","New York Stock Exchange Inc.",566,11.1000003814697,13.5699996948242,2.46999931335449,133000,284500,151500,0,0,0,0,441673440,"Small Cap"
"AMPS","ALTUS POWER INC CLASS A","Utilities","New York Stock Exchange Inc.",93,3.58999991416931,4.92999982833862,1.33999991416931,1674400,4082200,2407800,0,0,0,0,798896512,"Small Cap"
"CECO","CECO ENVIRONMENTAL CORP","Industrials","NASDAQ",1200,30.7800006866455,24.3099994659424,-6.47000122070312,453900,786800,332900,0,0,0,0,692801984,"Small Cap"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Industrials","New York Stock Exchange Inc.",34300,55.0866470336914,44.4199981689453,-10.6666488647461,2725000,6247400,3522400,1,1,0,0,6314798592,"Medium Cap"
"NWN","NORTHWEST NATURAL HOLDING COMPANY","Utilities","New York Stock Exchange Inc.",1380,40.7211647033691,41.2700004577637,0.548835754394531,207000,713000,506000,1,1,0,0,1658228608,"Small Cap"
"HTH","HILLTOP HOLDINGS INC","Financials","New York Stock Exchange Inc.",3650,28.7754650115967,30.5200004577637,1.74453544616699,259400,710600,451200,1,1,0,0,1853821696,"Small Cap"
"BXC","BLUELINX HOLDINGS INC","Industrials","New York Stock Exchange Inc.",1980,110.419998168945,80.4100036621094,-30.0099945068359,60400,269100,208700,0,0,0,0,604451584,"Small Cap"
"LMB","LIMBACH HOLDINGS INC","Industrials","NASDAQ",1300,99.5599975585938,82.8499984741211,-16.7099990844727,298600,395900,97300,0,0,0,0,786790656,"Small Cap"
"SMBC","SOUTHERN MISSOURI BANCORP INC","Financials","NASDAQ",693,56.7833061218262,52.9700012207031,-3.81330490112305,28400,47800,19400,1,1,0,0,534990368,"Small Cap"
"FRST","PRIMIS FINANCIAL CORP","Financials","NASDAQ",528,11.3290281295776,9.93000030517578,-1.39902782440186,29900,386400,356500,1,1,0,0,208165136,"Small Cap"
"ALK","ALASKA AIR GROUP INC","Industrials","New York Stock Exchange Inc.",23784,68.879997253418,52.8300018310547,-16.0499954223633,2301000,25757000,23456000,0,0,0,0,5456326656,"Medium Cap"
"GBTG","GLOBAL BUSINESS TRAVEL GROUP INC C","Consumer Discretionary","New York Stock Exchange Inc.",19000,9.02999973297119,7.6100001335144,-1.41999959945679,627700,1319300,691600,0,0,0,0,3147957504,"Medium Cap"
"BBWI","BATH AND BODY WORKS INC","Consumer Discretionary","New York Stock Exchange Inc.",8981,37.1051216125488,30.2800006866455,-6.82512092590332,2316300,42058400,39742100,1,1,0,0,5846227968,"Medium Cap"
"HLMN","HILLMAN SOLUTIONS CORP","Industrials","NASDAQ",3801,10.2799997329712,8.97999954223633,-1.30000019073486,715800,1669500,953700,0,0,0,0,1580605312,"Small Cap"
"ORGO","ORGANOGENESIS HOLDINGS INC CLASS A","Health Care","NASDAQ",862,3.52999997138977,4.88000011444092,1.35000014305115,554400,2233900,1679500,0,0,0,0,490824352,"Small Cap"
"HUBG","HUB GROUP INC CLASS A","Industrials","NASDAQ",5900,45.4306564331055,37.4700012207031,-7.96065521240234,384200,3280200,2896000,1,1,0,0,2045069184,"Medium Cap"
"PEPG","PEPGEN INC","Health Care","NASDAQ",76,2.07500004768372,1.76999998092651,-0.305000066757202,704800,452400,-252400,0,0,0,0,35798180,"Small Cap"
"VRRM","VERRA MOBILITY CORP CLASS A","Industrials","NASDAQ",1581,26.0799999237061,21.0699996948242,-5.01000022888184,1133300,3119500,1986200,0,0,0,0,3573309440,"Medium Cap"
"CUZ","COUSINS PROPERTIES REIT INC","Real Estate","New York Stock Exchange Inc.",305,30.8320007324219,29.2493495941162,-1.58265113830566,1080000,2974100,1894100,0,0,0,0,4371348480,"Medium Cap"
"SAM","BOSTON BEER INC CLASS A","Consumer Staples","New York Stock Exchange Inc.",2793,253.449996948242,227.960006713867,-25.489990234375,185900,337300,151400,0,0,0,0,2744243968,"Medium Cap"
"ECPG","ENCORE CAPITAL GROUP INC","Financials","NASDAQ",7400,49.2900009155273,34.7900009155273,-14.5,272800,476600,203800,0,0,0,0,742011520,"Small Cap"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","New York Stock Exchange Inc.",62000,23.5101680755615,16.0499992370605,-7.46016883850098,11827700,47407400,35579700,0,0,0,0,16800688128,"Large Cap"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","NASDAQ",15800,25.8099994659424,22.7700004577637,-3.03999900817871,552800,1831200,1278400,0,0,0,0,1806821504,"Small Cap"
"DX","DYNEX CAPITAL REIT INC","Financials","New York Stock Exchange Inc.",22,12.4016819000244,13.8699998855591,1.46831798553467,2720300,7975600,5255300,2,1,0,0,1097381760,"Small Cap"
"ASIX","ADVANSIX INC","Materials","New York Stock Exchange Inc.",1450,31.7157230377197,23.0100002288818,-8.70572280883789,135600,377800,242200,1,1,0,0,544509888,"Small Cap"
"MARA","MARA HOLDINGS INC","Information Technology","NASDAQ",60,19.5599994659424,12.3800001144409,-7.17999935150146,55287700,43101600,-12186100,0,0,0,0,3907731968,"Medium Cap"
"TRUE","TRUECAR INC","Communication","NASDAQ",324,3.46000003814697,1.77999997138977,-1.6800000667572,118700,1390000,1271300,0,0,0,0,123030960,"Small Cap"
"LCII","LCI INDUSTRIES","Consumer Discretionary","New York Stock Exchange Inc.",11700,107.171043395996,88.1600036621094,-19.0110397338867,236300,1397200,1160900,1,1,0,0,2072421504,"Medium Cap"
"ANGO","ANGIODYNAMICS INC","Health Care","NASDAQ",748,11.9399995803833,9.92000007629394,-2.01999950408936,442900,636900,194000,0,0,0,0,369929760,"Small Cap"
"CATY","CATHAY GENERAL BANCORP","Financials","NASDAQ",1246,48.4017028808594,43.2799987792969,-5.1217041015625,293200,2974800,2681600,1,1,0,0,2677869568,"Medium Cap"
"VFC","VF CORP","Consumer Discretionary","New York Stock Exchange Inc.",18000,24.6833229064941,16.3700008392334,-8.31332206726074,4790200,65333500,60543300,1,1,0,0,4503463936,"Medium Cap"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Real Estate","New York Stock Exchange Inc.",510,25.9748229980469,25.3219909667969,-0.65283203125,4295700,3458300,-837400,0,0,0,0,7332718080,"Medium Cap"
"CWCO","CONSOLIDATED WATER LTD","Utilities","NASDAQ",293,26.5203418731689,26.3809719085693,-0.139369964599609,182500,927900,745400,0,0,0,0,381788928,"Small Cap"
"SEIC","SEI INVESTMENTS","Financials","NASDAQ",5061,83.9100036621094,75.8399963378906,-8.07000732421875,500100,3108800,2608700,0,0,0,0,8762088448,"Medium Cap"
"MCY","MERCURY GENERAL CORP","Financials","New York Stock Exchange Inc.",4100,49.7994384765625,55.9300003051758,6.13056182861328,1511200,846100,-665100,1,1,0,0,2783831040,"Medium Cap"
"PR","PERMIAN RESOURCES CORP CLASS A","Energy","New York Stock Exchange Inc.",461,15.5865592956543,13.7799997329712,-1.80655956268311,6799600,10209900,3410300,1,1,0,0,8637614080,"Medium Cap"
"LEA","LEAR CORP","Consumer Discretionary","New York Stock Exchange Inc.",186600,95.7104415893555,94.3000030517578,-1.41043853759766,517600,2543000,2025400,1,1,0,0,4360881664,"Medium Cap"
"TRV","TRAVELERS COMPANIES INC","Financials","New York Stock Exchange Inc.",32967,238.185546875,256.700012207031,18.5144653320312,2639100,3669200,1030100,1,1,0,0,54926884864,"Large Cap"
"RKLB","ROCKET LAB USA INC CLASS A","Industrials","NASDAQ",1650,31.2700004577637,18.9400005340576,-12.3299999237061,62027700,16743600,-45284100,0,0,0,0,7424531968,"Medium Cap"
"OPEN","OPENDOOR TECHNOLOGIES INC CLASS A","Real Estate","NASDAQ",1982,1.39999997615814,1.20000004768372,-0.199999928474426,41450700,34594500,-6856200,0,0,0,0,714835776,"Small Cap"
"DAN","DANA INCORPORATED INC","Consumer Discretionary","New York Stock Exchange Inc.",41100,13.5291996002197,14.1400003433228,0.610800743103027,1878900,2843800,964900,1,1,0,0,1640852224,"Small Cap"
"GLUE","MONTE ROSA THERAPEUTICS INC","Health Care","NASDAQ",133,5.69000005722046,5.80000019073486,0.110000133514404,604900,2129600,1524700,0,0,0,0,242963712,"Small Cap"
"AMH","AMERICAN HOMES RENT REIT CLASS A","Real Estate","New York Stock Exchange Inc.",1725,35.1233367919922,36.3800010681152,1.25666427612305,2361300,4269700,1908400,1,1,0,0,14951917568,"Large Cap"
"INTA","INTAPP INC","Information Technology","NASDAQ",1235,70.1800003051758,60.9500007629395,-9.22999954223633,504600,729300,224700,0,0,0,0,4045317888,"Medium Cap"
"VRNS","VARONIS SYSTEMS INC","Information Technology","NASDAQ",2233,45.4799995422363,41,-4.47999954223633,1783500,2416000,632500,0,0,0,0,4317417984,"Medium Cap"
"CBL","CBL ASSOCIATES PROPERTIES INC","Real Estate","New York Stock Exchange Inc.",396,27.2891979217529,26.4300003051758,-0.859197616577148,150900,323600,172700,1,1,0,0,736274368,"Small Cap"
"DXCM","DEXCOM INC","Health Care","NASDAQ",9500,86.3199996948242,73.8000030517578,-12.5199966430664,4057500,5560900,1503400,0,0,0,0,23459762176,"Large Cap"
"MAT","MATTEL INC","Consumer Discretionary","NASDAQ",33000,18,19.7999992370605,1.79999923706055,2613000,22651200,20038200,0,0,0,0,5311919104,"Medium Cap"
"FAF","FIRST AMERICAN FINANCIAL CORP","Financials","New York Stock Exchange Inc.",19210,61.9814949035645,64.8000030517578,2.81850814819336,353600,1037800,684200,1,1,0,0,6353313792,"Medium Cap"
"NOVA","SUNNOVA ENERGY INTERNATIONAL INC","Utilities","New York Stock Exchange Inc.",2047,3.0699999332428,0.409999996423721,-2.65999993681908,8483700,28062600,19578900,0,0,0,0,37962388,"Small Cap"
"JLL","JONES LANG LASALLE INC","Real Estate","New York Stock Exchange Inc.",111000,270.970001220703,250.25,-20.7200012207031,199800,446400,246600,0,0,0,0,10406291456,"Large Cap"
"ALB","ALBEMARLE CORP","Materials","New York Stock Exchange Inc.",9000,93.5238952636719,77.5599975585938,-15.9638977050781,1921600,4483700,2562100,1,1,0,0,6883759616,"Medium Cap"
"FCFS","FIRSTCASH HOLDINGS INC","Financials","NASDAQ",19000,112.635330200195,116.870002746582,4.23467254638672,179300,573200,393900,1,1,0,0,5506908672,"Medium Cap"
"ERAS","ERASCA INC","Health Care","NASDAQ",126,1.89999997615814,1.52999997138977,-0.370000004768372,1354900,8897000,7542100,0,0,0,0,328588544,"Small Cap"
"STNE","STONECO LTD CLASS A","Financials","NASDAQ",0,8.4399995803833,11.1000003814697,2.66000080108643,4591200,9173700,4582500,0,0,0,0,2902072576,"Medium Cap"
"SATS","ECHOSTAR CORP CLASS A","Communication","NASDAQ",15300,27.7399997711182,26.4599990844727,-1.28000068664551,3058000,23901800,20843800,0,0,0,0,6169443328,"Medium Cap"
"TITN","TITAN MACHINERY INC","Industrials","NASDAQ",3338,15.7600002288818,17.0499992370605,1.28999900817871,188300,672700,484400,0,0,0,0,346885504,"Small Cap"
"CNOB","CONNECTONE BANCORP INC","Financials","NASDAQ",487,23.0743255615234,23.5499992370605,0.475673675537109,163200,433300,270100,1,1,0,0,829268672,"Small Cap"
"WSBF","WATERSTONE FINANCIAL INC","Financials","NASDAQ",698,13.3400001525879,13.460000038147,0.119999885559082,65700,113100,47400,0,0,0,0,245554656,"Small Cap"
